filename,staticO0,dynamicO0,staticO1,dynamicO1,staticOz,dynamicOz,staticO2,dynamicO2,output_O0,output_O1,output_O2,output_Oz
extr_masscansrcsmack1.c_r_rand.c,14,14,9,9,9,9,9,9,1602,1602,1602,1602
extr_ccvlib3rdpartysqlite3sqlite3.c_sqlite3_changes.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_reactosbasesystemdiskpartuniqueid.c_uniqueid_main.c,7,7,5,5,5,5,5,5,0,0,0,0
extr_linuxarchpowerpcplatformspseriespseries.h_dlpar_cpu.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_linuxnetcoresock.c_sock_no_recvmsg.c,10,10,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_SCREEN_SCISSOR_TL_X.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_mpvvideofmt-conversion.c_pixfmt2imgfmt.c,12,12,8,8,9,9,8,8,0,0,0,0
extr_linuxdriversnetwirelessathath10kmac.c_ath10k_parse_mpdudensity.c,11,11,5,5,5,5,5,5,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_CP_DISPATCH_COMPUTE_1_X.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_php-srcextsplspl_dllist.c_spl_dllist_it_valid.c,16,16,9,9,9,9,9,9,0,0,0,0
extr_radare2libriopio_bfdbg.c_is_in_screen.c,15,15,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversmediadvb-frontendsdrx39xyjdrxj.c_frac_times1e6.c,36,36,19,19,19,19,19,19,1000000,1000000,1000000,1000000
extr_labenginecodebspcl_cmd.c_BigShort.c,17,17,6,6,6,6,6,6,-256,-256,-256,-256
extr_linuxdriversnetieee802154mcr20a.c_mcr20a_dar_volatile.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversmediadvb-frontendsnxt200x.c_nxt200x_get_tune_settings.c,13,13,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacrate.h_rspec_stf.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_28nm_8960_PHY_TIMING_CTRL_0_CLK_ZERO.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversstagingcomedidriverscb_pcidas64.c_adc_upper_read_ptr_code.c,8,8,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversttyserialip22zilog.c_ip22zilog_verify_port.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_linuxtoolsperfutilstat-shadow.c_sanitize_val.c,11,11,14,14,14,14,14,14,16777215.999728,16777215.999728,16777215.999728,16777215.999728
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_PIPE_SRC_STRIDE_A_P0.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_HLSQ_CONTROL_2_REG_SAMPLEMASK.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_kphp-kdbcopyexeccopyexec-data.c_do_result.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_opensslcryptoblake2blake2b_mac.c_blake2b_mac_size.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_reactosdllwin32fusionasmname.c_is_hex.c,22,22,14,14,14,14,14,14,0,0,0,0
extr_opensslcryptorandrand_lib.c_rand_pool_bytes_remaining.c,9,9,6,6,6,6,6,6,250,250,250,250
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_SP_PRIMITIVE_CNTL_VSOUT.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_VPC_VARYING_PS_REPL_MODE_C6.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversnetdsamv88e6xxxglobal2.h_mv88e6xxx_g2_misc_4_bit_port.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_HLSQ_CS_CONTROL_REG_SHADEROBJOFFSET.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversttytty_io.c_hung_up_tty_compat_ioctl.c,14,14,10,10,10,10,10,10,0,0,0,0
extr_linuxdriversmddm-thin.c_passdown_enabled.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_STENCILWRITEMASK.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_curllibpingpong.c_Curl_pp_moredata.c,11,11,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversnetethernetmellanoxmlx5corefpgaipsec.c_syndrome_to_errno.c,15,15,9,9,10,10,9,9,0,0,0,0
extr_linuxdriversnetethernetchelsiocxgb4cxgb4_ethtool.c_fwcap_to_eth_fec.c,19,19,13,13,13,13,13,13,0,0,0,0
extr_darwin-xnubsdnetdlil.c_ifproto_media_input_v1.c,9,9,5,5,5,5,5,5,0,0,0,0
extr_linuxdriversttyserialapbuart.c_apbuart_verify_port.c,35,35,20,20,20,20,20,20,0,0,0,0
extr_reactosdlldirectxd3d9format.c_IsMultiElementFormat.c,10,10,7,7,7,7,7,7,0,0,0,0
extr_linuxarchx86eventsperf_event.h_kernel_ip.c,9,9,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversnetethernetfreescalefmanfman.c_get_module_event.c,23,23,12,12,12,12,12,12,0,0,0,0
extr_linuxdriversdmasprd-dma.c_sprd_dma_get_step.c,13,13,10,10,10,10,10,10,0,0,0,0
extr_linuxtoolsperfuibrowsers....utilmachine.h_machine__is_host.c,16,16,10,10,10,10,10,10,0,0,0,0
extr_reactosdllwin32xmllitereader.c_reader_inc_depth.c,19,19,15,15,15,15,15,15,0,0,0,0
extr_linuxdrivershwmonf71805f.c_in0_from_reg.c,8,8,6,6,6,6,6,6,4080,4080,4080,4080
extr_wcdbrepairsqliterk.c_sqliterkSetNotify.c,14,14,10,10,10,10,10,10,0,0,0,0
extr_linuxdriversnetwirelessbroadcombrcm80211brcmfmaccfg80211.c_brcmf_is_apmode.c,20,20,11,11,11,11,11,11,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_COPY_DEST_INFO_ENDIAN.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversmediai2csaa7115.c_saa711x_odd_parity.c,19,19,14,14,14,14,14,14,0,0,0,0
extr_gitblock-sha1..git-compat-util.h_is_missing_file_error.c,17,17,10,10,10,10,10,10,0,0,0,0
extr_linuxsoundsocstmstm32_sai_sub.c_stm32_sai_sub_volatile_reg.c,11,11,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversgpudrmdrm_dp_mst_topology.c_drm_dp_calc_sb_hdr_size.c,14,14,10,10,9,9,10,10,242,242,242,242
extr_reactosdll3rdpartylibtifftif_extension.c_TIFFGetTagListCount.c,9,9,5,5,5,5,5,5,479,479,479,479
extr_linuxsoundusb6firecontrol.c_usb6fire_control_output_vol_info.c,16,16,10,10,10,10,10,10,0,0,0,0
extr_linuxdriversmediaplatformstideltadelta-mjpeg-dec.c_is_stream_error.c,11,11,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmi915intel_pipe_crc.c_i8xx_pipe_crc_ctl_reg.c,25,25,16,16,14,14,13,13,0,0,0,0
extr_linuxdriversgpudrmi915intel_display.c_intel_fb_modifier_to_tiling.c,17,17,9,9,9,9,9,9,0,0,0,0
extr_darwin-xnubsdnetif_bond.c_bondport_flags_distributing.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversnetethernetmellanoxmlx5coreen_ethtool.c_mlx5e_refomrat_wol_mode_linux_to_mlx5.c,35,35,30,30,30,30,30,30,0,0,0,0
extr_linuxdriversinfinibandhwcxgb3iwch_provider.h_iwch_convert_state.c,13,13,8,8,9,9,8,8,-1,-1,-1,-1
extr_linuxscriptspnmtologo.c_is_gray.c,14,14,11,11,11,11,11,11,0,0,0,0
extr_reactosbasesystemdiskpartadd.c_add_main.c,7,7,5,5,5,5,5,5,0,0,0,0
extr_darwin-xnubsdvfsvfs_bio.c_buf_lblkno.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriversmediadvb-frontendssp887x.c_configure_reg0xc05.c,21,21,11,11,12,12,11,11,0,0,0,0
extr_darwin-xnuosfmkkernbsd_kern.c_get_task_frozen.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_GRAS_SU_POINT_SIZE.c,13,13,10,10,10,10,10,10,0,0,0,0
extr_linuxdriverss390blockdasd_eckd.c_dasd_eckd_cdl_reclen.c,10,10,11,11,11,11,11,11,0,0,0,0
extr_linuxnetnetfilteripvsip_vs_ctl.c_ip_vs_svc_fwm_hashkey.c,10,10,8,8,8,8,8,8,0,0,0,0
extr_reactossdklibcrtmbstringmbbtype.c__mbbtype.c,59,59,20,20,21,21,20,20,0,0,0,0
extr_kphp-kdbcopyexeccopyexec-results-data.c_init_copyexec_result_data.c,8,8,7,7,7,7,7,7,0,0,0,0
extr_obs-studiolibobs-openglgl-subsystem.h_convert_gs_internal_format.c,13,13,8,8,9,9,8,8,0,0,0,0
extr_linuxsecuritysmacksmack_lsm.c_smk_ptrace_mode.c,15,15,9,9,9,9,9,9,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_CP_EVENT_WRITE_0_EVENT.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_RB_MRT_CONTROL_COMPONENT_ENABLE.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_darwin-xnubsdnetkpi_interface.c_ifnet_family.c,11,11,7,7,7,7,7,7,479,479,479,479
extr_gitcompatregexregcomp.c_re_set_syntax.c,10,10,6,6,6,6,6,6,0,0,0,0
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_warp_coords.c,69,69,39,39,47,47,47,47,0,0,0,0
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_Init.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_kittyglfwibus_glfw.c_MIN.c,12,12,7,7,7,7,7,7,255,255,255,255
extr_linuxdriverscryptochelsiochtlschtls_io.c_tls_content_type.c,15,15,9,9,9,9,9,9,a,a,a,a
extr_php-srcextgdlibgdgd_interpolation.c_filter_quadratic.c,21,21,19,19,19,19,19,19,0.000000,0.000000,0.000000,0.000000
extr_linuxdriversisdngigasetdummyll.c_gigaset_isdn_icall.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_darwin-xnubsdkernuipc_socket2.c_pru_detach_notsupp.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_linuxsoundi2ccs8427.c_snd_cs8427_qsubcode_info.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversmmchostcqhci.c_cqhci_tag.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxsoundsocimgimg-spdif-out.c_img_spdif_out_info.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxkerneltimentp.c_is_error_status.c,9,9,7,7,7,7,7,7,0,0,0,0
extr_reactossubsystemsmvdmntvdmdosdos32krnlmemory.c_ValidateMcb.c,19,19,11,11,11,11,11,11,0,0,0,0
extr_linuxdriversusbdwc2hcd_ddma.c_dwc2_frame_to_desc_idx.c,16,16,10,10,10,10,10,10,255,255,255,255
extr_linuxdriversvideofbdevomaplcd_palmtt.c_palmtt_panel_get_caps.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_radare2librasmarchxtensagnuxtensa-modules.c_Operand_label8_encode.c,16,16,9,9,9,9,9,9,0,0,0,0
extr_linuxdriversmtdubiubi.h_ubi_leb_valid.c,18,18,9,9,9,9,9,9,1,1,1,1
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c__Locale_int_frac_digits.c,8,8,5,5,5,5,5,5,Z,Z,Z,Z
extr_kphp-kdbmutual-friendsmaccub.c_iCode_iter_val.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriversttyserialserial_ks8695.c_ks8695uart_verify_port.c,33,33,18,18,18,18,18,18,0,0,0,0
extr_linuxdriversmiscocxlconfig.c_char_allowed.c,27,27,20,20,20,20,20,20,0,0,0,0
extr_linuxkernelevents....mminternal.h_is_stack_mapping.c,11,11,8,8,8,8,8,8,1,1,1,1
extr_reactosdllwin32oleaut32variant.c_VARIANT_ValidateType.c,35,35,23,23,23,23,23,23,0,0,0,0
extr_opensslsslstatemextensions.c_init_npn.c,9,9,6,6,6,6,6,6,1,1,1,1
extr_linuxdriversmediaplatformmarvell-cciccafe-driver.c_cafe_smbus_func.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_darwin-xnubsdnetif_fake.c_feth_in_bsd_mode.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_TPL1_TP_TEX_COUNT_VS.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_reactosmodulesrosappsapplicationssysutilsutilspicemoduleutils.c_PICE_isalpha.c,23,23,9,9,9,9,9,9,0,0,0,0
extr_linuxdriversmmchostcavium.c_get_dma_dir.c,13,13,10,10,10,10,10,10,0,0,0,0
extr_linuxdriversdmastm32-dma.c_stm32_dma_is_burst_possible.c,16,16,10,10,10,10,10,10,0,0,0,0
extr_linuxarchx86eventsinteluncore_snbep.c_knl_cha_filter_mask.c,28,28,18,18,18,18,18,18,0,0,0,0
extr_linuxdriversstagingrtl8712xmit_linux.c_remainder_len.c,12,12,7,7,7,7,7,7,521,521,521,521
extr_linuxdriversgpudrmmsmhdmihdmi_phy_8996.c_hdmi_8996_pll_round_rate.c,17,17,10,10,10,10,10,10,0,0,0,0
extr_reactosdlldirectxwined3dx9_36preshader.c_get_reg_offset.c,13,13,8,8,8,8,8,8,63,63,63,63
extr_linuxmmfilemap.c_filemap_page_mkwrite.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversnetethernetsfcefx.h_efx_rss_enabled.c,10,10,7,7,7,7,7,7,1,1,1,1
extr_linuxdriversclktegraclk-dfll.c_dfll_is_running.c,11,11,8,8,8,8,8,8,1,1,1,1
extr_linuxdriversnetwirelessmediatekmt76mt76x0..mt76.h_mt76_chip.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_linuxdrivershwmondme1737.c_PWM_EN_TO_REG.c,18,18,11,11,11,11,11,11,127,127,127,127
extr_linuxkernelrcutiny.c_rcu_qsctr_help.c,17,17,10,10,10,10,10,10,1,1,1,1
extr_opensslsslssl_lib.c_SSL_dane_clear_flags.c,15,15,8,8,8,8,8,8,479,479,479,479
extr_linuxarchpowerpcoprofileop_model_power4.c_power7_marked_instr_event.c,61,222,37,97,37,102,84,84,0,0,0,0
extr_linuxdriversnetwirelessinteliwlegacy3945.c_il3945_hw_reg_adjust_power_by_temp.c,12,12,12,12,9,9,12,12,0,0,0,0
extr_linuxfsnfsdnfs4state.c_nfs4_check_delegmode.c,13,13,8,8,8,8,8,8,0,0,0,0
extr_linuxfshpfshpfs.h_fnode_in_anode.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversnetethernetcadencemacb_main.c_macb_rx_ring_wrap.c,11,11,7,7,7,7,7,7,222,222,222,222
extr_linuxdriversnetethernethisiliconhns3hns3vfhclgevf_cmd.c_hclgevf_ring_space.c,23,23,13,13,13,13,13,13,249,249,249,249
extr_nodemcu-firmwareappmodulesencoder.c_to_hex_nibble.c,12,12,8,8,8,8,8,8,342,342,342,342
extr_Craftdepsglfwsrcwl_window.c__glfwPlatformWindowFocused.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_brotliccommontransform.c_ToUpperCase.c,17,17,11,11,11,11,11,11,3,3,3,3
extr_mongooseexamplesapi_serversqlite3.c_sqlite3_enable_shared_cache.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_linuxfsnfsdnfs3acl.c_nfsd3_proc_null.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_kphp-kdbsearchsearch-log-split.c_init_search_data.c,8,8,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversmmccoresd.c_mmc_sd_card_using_v18.c,11,11,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversgpudrmdrm_ioc32.c_compat_drm_setunique.c,9,9,6,6,6,6,6,6,0,0,0,0
extr_linuxarchmipskvmmips.c_kvm_arch_vcpu_ioctl_get_mpstate.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversnetethernetinteligbvfethtool.c_igbvf_set_wol.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_ccvlib3rdpartysqlite3sqlite3.c_sqlite3Pow10.c,27,135,21,75,14,67,21,75,1000000000000000405203471749632345419882149767845446218224763610173108155667148144548206983510949786648805142042101637107774405017306152425933592546209857769066644399783611472878653553319548469570575175566489928833096292883906673461747518354468587362582528.000000,1000000000000000405203471749632345419882149767845446218224763610173108155667148144548206983510949786648805142042101637107774405017306152425933592546209857769066644399783611472878653553319548469570575175566489928833096292883906673461747518354468587362582528.000000,1000000000000000405203471749632345419882149767845446218224763610173108155667148144548206983510949786648805142042101637107774405017306152425933592546209857769066644399783611472878653553319548469570575175566489928833096292883906673461747518354468587362582528.000000,1000000000000000405203471749632345419882149767845446218224763610173108155667148144548206983510949786648805142042101637107774405017306152425933592546209857769066644399783611472878653553319548469570575175566489928833096292883906673461747518354468587362582528.000000
extr_linuxdriverspcihotplug..pci.h_devm_of_pci_get_host_bridge_resources.c,13,13,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversi2cbussesi2c-sh_mobile.c_sh_mobile_i2c_is_first_byte.c,10,10,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversttyserialomap-serial.c_calculate_baud_abs_diff.c,32,32,22,22,22,22,22,22,254,254,254,254
extr_linuxdriversgpudrmgma500mdfld_tpo_vid.c_tpo_vid_get_panel_info.c,19,19,13,13,14,14,13,13,0,0,0,0
extr_reactoswin32ssprintingbasespoolsvprinterdata.c__RpcEnumPrinterData.c,14,14,5,5,5,5,5,5,0,0,0,0
extr_linuxarchshmmpmb.c_pmb_can_merge.c,19,19,10,10,10,10,10,10,0,0,0,0
extr_linuxdriversnetwirelessrealtekrtl8192cuos_deplinuxusb_intf.c_rtw_init_intf_priv.c,8,8,5,5,5,5,5,5,0,0,0,0
extr_linuxdriverspowerresetsyscon-poweroff.c_syscon_poweroff_remove.c,10,10,9,9,9,9,9,9,0,0,0,0
extr_linuxdrivershwmonit87.c_DIV_TO_REG.c,25,134,16,55,12,56,36,36,7,7,7,7
extr_linuxtoolslibtraceeventevent-parse.h_tep_get_page_size.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_openpilotphonelibsnanovgstb_truetype.h_stbtt__oversample_shift.c,18,18,12,12,13,13,12,12,-0.498039,-0.498039,-0.498039,-0.498039
extr_linuxdriversgpudrmdrm_dp_dual_mode_helper.c_is_type2_adaptor.c,12,12,9,9,9,9,9,9,0,0,0,0
extr_linuxdriversnetethernetqualcommemacemac-ethtool.c_emac_get_sset_count.c,18,18,10,10,10,10,10,10,0,0,0,0
extr_linuxarchx86kvmpmu_amd.c_amd_find_fixed_event.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_linuxdriversnetwirelessathwil6210txrx.h_wil_is_back_req.c,15,15,12,12,12,12,12,12,1,1,1,1
extr_reactosdriversbusacpiacpicautilitiesutosi.c_AcpiUtUpdateInterfaces.c,10,10,9,9,9,9,9,9,0,0,0,0
extr_reactossdktoolshhpcompchmclist.h_list_empty.c,11,11,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_wlan_util.c_support_short_GI.c,38,38,21,21,21,21,21,21,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_DBGC_CFG_DBGBUS_BYTEL_0_BYTEL3.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_radare2librasmarcharcgnuarc-opc.c_ac_brk_s_insn.c,9,9,7,7,7,7,7,7,0,0,0,0
extr_emscriptensystemliblibcmuslsrcthreadpthread_attr_setstacksize.c_pthread_attr_setstacksize.c,22,22,15,15,15,15,15,15,0,0,0,0
extr_linuxdriversgpudrmmsmdispmdp4mdp4.xml.h_REG_MDP4_PIPE_DST_SIZE.c,8,8,6,6,6,6,6,6,131080,131080,131080,131080
extr_micropythonliblibmasinfacosf.c_R.c,23,23,14,14,14,14,14,14,0.000000,0.000000,0.000000,0.000000
extr_darwin-xnuosfmkkperfkperf.c_kperf_get_thread_flags.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_mpvvideooutd3d11ra_d3d11.c_map_msg_severity.c,15,15,9,9,9,9,9,9,0,0,0,0
extr_curllibtimeval.c_Curl_timediff_us.c,23,23,14,14,14,14,14,14,0,0,0,0
extr_linuxdriversusbhostdwc_common_portdwc_common_linux.c_DWC_CPU_TO_BE32.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_reactossdklib3rdpartybzip2blocksort.c_mmed3.c,14,14,13,13,13,13,13,13,255,255,255,255
extr_linuxblockblk.h_queue_congestion_off_threshold.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriversnetethernetintelfm10kfm10k_pf.c_fm10k_queues_per_pool.c,14,14,8,8,9,9,8,8,2,2,2,2
extr_linuxsoundsparcdbri.c_snd_cs4215_info_volume.c,21,21,16,16,16,16,16,16,0,0,0,0
extr_linuxdriversgpuhost1xhwhw_host1x01_uclass.h_host1x_uclass_wait_syncpt_base_base_indx_f.c,8,8,6,6,6,6,6,6,16711680,16711680,16711680,16711680
extr_linuxdriversbaseplatform.c_platform_drv_probe_fail.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversstagingcomedicomedidev.h_comedi_check_trigger_arg_max.c,18,18,10,10,10,10,10,10,0,0,0,0
extr_linuxsoundisasbsb_mixer.c_snd_sb16mixer_info_input_sw.c,16,16,10,10,10,10,10,10,0,0,0,0
extr_linuxdriversnetwirelessmediatekmt76tx.c_mt76_txq_get_qid.c,12,12,8,8,8,8,8,8,479,479,479,479
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_PC_HS_PARAM_VERTICES_OUT.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversdmadma-axi-dmac.c_axi_dmac_check_len.c,20,20,12,12,12,12,12,12,0,0,0,0
extr_linuxdriversmmchostsdhci-cadence.c_sdhci_cdns_get_timeout_clock.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriverspariscsba_iommu.c_sba_mapping_error.c,11,11,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversscsiqla4xxxql4_def.h_is_ipv4_enabled.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxfsread_write.c_file_pos_read.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_darwin-xnubsdvfskpi_vfs.c_vfs_nativexattrs.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_SP_VS_OUT_REG_B_REGID.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_redisdepsluasrcstrbuf.h_strbuf_empty_length.c,10,10,7,7,7,7,7,7,249,249,249,249
extr_darwin-xnuosfmkvmvm_map.c_vm_map_has_hard_pagezero.c,12,12,7,7,7,7,7,7,1,1,1,1
extr_linuxdriversntbhwidtntb_hw_idt.c_idt_ntb_msg_outbits.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_linuxdriversnetethernetmellanoxmlxswswitchx2.c_mlxsw_sx_port_get_sset_count.c,13,13,8,8,8,8,8,8,0,0,0,0
extr_kphp-kdbqueuequeue-data.c_may_wait.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_linuxdriversnetethernetciscoenicenic_ethtool.c_enic_get_rxfh_key_size.c,6,6,5,5,5,5,5,5,0,0,0,0
extr_linuxsoundpcisis7019.c_sis_rate_to_delta.c,22,22,15,15,17,17,15,15,22,22,22,22
extr_radare2librasmarchxtensagnuxtensa-modules.c_Operand_cimm8x4_encode.c,16,16,9,9,9,9,9,9,0,0,0,0
extr_linuxmmswap_state.c___swapin_nr_pages.c,38,83,21,49,21,49,21,49,255,255,255,255
extr_linuxdriversedacaltera_edac.c_s10_sdram_volatile_reg.c,12,12,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversttyserialvr41xx_siu.c_siu_check_type.c,14,14,12,12,12,12,12,12,0,0,0,0
extr_linuxarchpowerpckvmbook3s_hv_rm_xics.c_check_too_hard.c,13,13,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversusbchipideaudc.c__usb_addr.c,15,15,9,9,9,9,9,9,229,229,229,229
extr_h2odepspicotlsdepscifrasrccurve25519.donna.c_s32_gte.c,13,13,8,8,8,8,8,8,-1,-1,-1,-1
extr_linuxdriversttyserialmxs-auart.c_mxs_auart_verify_port.c,19,19,12,12,12,12,12,12,0,0,0,0
extr_linuxarchx86kvmcpuid.h_cpuid_maxphyaddr.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_reactosdll3rdpartylibtirpcsrcxdr_sizeof.c_x_getpostn.c,7,7,5,5,5,5,5,5,479,479,479,479
extr_linuxdriversgpudrmamdamdgpudce_v8_0.c_dce_v8_0_get_num_crtc.c,15,15,9,9,9,9,9,9,0,0,0,0
extr_linuxarchx86kvmx86.c_vcpu_ioctl_tpr_access_reporting.c,14,14,8,8,9,9,8,8,0,0,0,0
extr_tenginesrccorengx_string.c_ngx_atosz.c,34,34,24,24,20,20,24,24,a,a,a,a
extr_darwin-xnulibsyscallwrappersstackshot.c_stackshot_config_set_delta_timestamp.c,15,15,9,9,9,9,9,9,-1,-1,-1,-1
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_WB_OUT_SIZE_DST_W.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriversmmccorehost.h_mmc_host_cmd23.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_Craftdepsglfwexamplesboing.c_deg2rad.c,12,12,9,9,9,9,9,9,0.000000,0.000000,0.000000,0.000000
extr_linuxdriversusbgadgetudcnet2272.c_net2272_set_selfpowered.c,16,16,11,11,12,12,11,11,0,0,0,0
extr_mimikatzmodulessqlite3_omit.c_sqlite3_bind_parameter_count.c,14,14,7,7,7,7,7,7,479,479,479,479
extr_linuxdriversi2ci2c-stub.c_stub_func.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_linuxarchs390libprobes.c_probe_is_insn_relative_long.c,22,22,14,14,14,14,14,14,0,0,0,0
extr_nodemcu-firmwareappfatfsffunicode.c_ff_wtoupper.c,64,154,40,74,35,76,40,74,376,376,376,376
extr_kphp-kdbtargtarg-data.h_ad_is_ancient.c,12,12,7,7,7,7,7,7,0,0,0,0
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_CX_DBGC_CFG_DBGBUS_BYTEL_0_BYTEL0.c,9,9,8,8,8,8,8,8,0,0,0,0
extr_linuxdriverspcipci.h_of_pci_get_max_link_speed.c,7,7,6,6,6,6,6,6,0,0,0,0
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_hasasciici.c,8,8,6,6,6,6,6,6,0,0,0,0
extr_linuxdriversgpudrmamdamdgpuamdgpu_gfx.h_amdgpu_gfx_queue_to_bit.c,25,25,8,8,8,8,8,8,28029855,28029855,28029855,28029855
extr_darwin-xnubsdnetif_bond.c_bondport_flags_ntt.c,12,12,8,8,8,8,8,8,0,0,0,0
