name,int-boundsO0,int-boundsO2,int-boundsO3,int-boundsOz,big-arrO0,big-arrO2,big-arrO3,big-arrOz,big-arr-10xO0,big-arr-10xO2,big-arr-10xO3,big-arr-10xOz,linkedO0,linkedO2,linkedO3,linkedOz,dlinkedO0,dlinkedO2,dlinkedO3,dlinkedOz,bintreeO0,bintreeO2,bintreeO3,bintreeOz
extr_linuxdriverslightnvmcore.c_nvm_bb_tbl_fold.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactossdklib3rdpartybzip2bzip2.c_uInt64_isZero.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_darwin-xnutoolsteststestkextpgokextpgokext.c_pgokext_stop.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_VSC_BIN_COUNT_NY.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetintelixgbevfvf.c_ixgbevf_start_hw_vf.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriverscharapm-emulation.c_queue_empty.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversscsicxgbicxgb3i..libcxgbi.h_cxgbi_sock_compute_wscale.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_kphp-kdbvkextvkext_schema_memcache.c_tl_tree_inc_ref_type.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetwirelessinteliwlwifidvmagn.h_iwl_is_tx_success.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversatalibata.h_sata_pmp_scr_read.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernettoshibaps3_gelic_net.h_bus_id.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriversnetwirelessathath10kmac.c_ath10k_mac_sta_has_ofdm_only.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxarchriscvkernelmodule.c_apply_r_riscv_pcrel_lo12_s_rela.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_RB_MRT_CONTROL_ROP_CODE.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetmellanoxmlx5coreen_ethtool.c_mlx5e_get_rxfh_indir_size.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxfsbtrfsinode.c_btrfs_readpage_io_failed_hook.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetwirelessbroadcombrcm80211brcmfmacmsgbuf.c_brcmf_msgbuf_hdrpull.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_FFmpeglibavformatvpcc.c_get_vp9_level.c,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,
extr_h2odepsmrubysrcdump.c_get_iseq_block_size.c,924,924,924,924,1924,1924,1924,1924,1924,1924,1924,1924,,,,,,,,,,,,
extr_linuxdriversvideofbdevcorefbmem.c_apertures_overlap.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_RB_BLIT_DST_INFO_COLOR_SWAP.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmhdmihdmi.xml.h_HDMI_DDC_SPEED_PRESCALE.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversclkclk-si570.c_si570_regmap_is_volatile.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmi915selftests..i915_drv.h_fixed16_to_u32.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetwirelessinteliwlwifimvmtdls.c_iwl_mvm_tdls_cs_state_str.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_php-srcsapiclips_title.c_cleanup_ps_args.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_darwin-xnulibkddkcdata.h_kcs_get_elem_count.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxnetipv4tcp_illinois.c_beta.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmessagefusionmptsas.c_mptsas_is_end_device.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_emscriptensystemliblibcmuslsrcthreadpthread_spin_init.c_pthread_spin_init.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxfsnilfs2the_nilfs.h_nilfs_shift_to_next_segment.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversinfinibandhwcxgb4iw_cxgb4.h_to_ep.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriversssbpci.c_ssb_pci_get_boardinfo.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversirqchipirq-bcm2835.c_hwirq_to_fiq.c,68,68,68,68,223,223,223,223,74,74,74,74,,,,,,,,,,,,
extr_nginxsrcoswin32ngx_files.c_ngx_directio_off.c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
extr_linuxdriversstagingrtlwifiphydm..wifi.h_get_rf_type.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriversnetethernetmicrochipenc28j60.c_erxrdpt_workaround.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_rsr_lcount_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmi915i915_gem_gtt.c_gen8_get_total_gtt_size.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversinfinibandhwhfi1chip.c_lrh_max_header_bytes.c,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,,,,,,,,,,,,
extr_linuxdriversirqchipirq-partition-percpu.c_partition_get_domain.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_labenginecodeuiui_shared.c_Init_Display.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_obs-studiolibobsaudio-monitoringwin32....graphicsaxisang.h_axisang_copy.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversmediausbpvrusb2pvrusb2-hdw.c_ctrl_stdcur_is_dirty.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_numpynumpycoresrcnpymathhalffloat.c_npy_half_isfinite.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxmmlist_lru.c_list_lru_from_memcg_idx.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxsoundusbmixer_us16x08.c_snd_us16x08_meter_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediai2cs5c73m3s5c73m3-core.c_s5c73m3_enum_frame_size.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpuhost1xhwhw_host1x06_uclass.h_host1x_uclass_load_syncpt_base_value_f.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_emscriptentestsopenjpeglibopenjpegdwt.c_dwt_getgain.c,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,
extr_linuxdriversnetwirelessmac80211_hwsim.c_hwsim_chans_compat.c,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_seafilecommonlog.c_seafile_debug_flag_is_set.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_SoftEtherVPNsrcCedarAdmin.c_StDelLicenseKey.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxtoolspowerx86turbostatturbostat.c_has_slv_msrs.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_FFmpeglibavcodeclibilbc.c_get_mode.c,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,
extr_linuxtoolsvmslabinfo.c_slab_activity.c,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,,,,,,,,,,,,
extr_reactossdktoolsunicodembtowc.c_is_private_use_area_char.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmamdamdgpuci_dpm.c_ci_get_ps.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_kphp-kdbtargtarg-engine.c_memcache_get_start.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversiiolightopt3001.c_opt3001_set_mode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_radare2librasmpasm_lm32.c_is_pseudo_instr_mv.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_emscriptentestssqlitesqlite3.c_sqlite3_backup_pagecount.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_raspberry-pi-osexerciseslesson021bl4ckout31srcprintf.c_a2d.c,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendsdib3000mc.c_dib3000mc_fe_get_tune_settings.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_wrksrcnet.c_sock_connect.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_opensslcryptotsts_rsp_sign.c_TS_RESP_CTX_set_serial_cb.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_kphp-kdbgeoipgeoip_v6.c_deg2.c,1267650600228229401496703205376.000000,1267650600228229401496703205376.000000,1267650600228229401496703205376.000000,1267650600228229401496703205376.000000,57896044618658097711785492504343953926634992332820282019728792003956564819968.000000,57896044618658097711785492504343953926634992332820282019728792003956564819968.000000,57896044618658097711785492504343953926634992332820282019728792003956564819968.000000,57896044618658097711785492504343953926634992332820282019728792003956564819968.000000,1024.000000,1024.000000,1024.000000,1024.000000,,,,,,,,,,,,
extr_linuxdriversnetethernetnetronomenfpbpf..nfpcorenfp_nsp.h_nfp_eth_can_support_fec.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversmediai2cmt9t001.c_mt9t001_enum_mbus_code.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_FS_CONTROL_REG_CONSTSTARTOFFSET.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxtoolsusbusbiplibsrclist.h___list_add.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_quou_Slot_inst_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetethernetchelsiocxgb3cxgb3_main.c_get_eeprom_len.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_redisdepsjemallocsrczone.c_zone_enumerator.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoadreno_common.xml.h_AXXX_CP_CSQ_RB_STAT_RPTR.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmdpersistent-datadm-btree-spine.c_shadow_root.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdispmdp5mdp5.xml.h_MDP5_CTL_LAYER_EXT_REG_CURSOR1.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversinfinibandhwcxgb4cm.c___state_set.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmnouveaunvkmsubdevmmuvmmgf100.c_gf100_vmm_aper.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_php-srcextpcrepcre2libsljitsljitNativeTILEGX-encoder.c_get_SrcB_X0.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_Suspend.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactosmodulesrostestswinetestswindowscodecsmetadata.c_ushort_bswap.c,25600,25600,25600,25600,65280,65280,65280,65280,2560,2560,2560,2560,,,,,,,,,,,,
extr_linuxdriversiommuintel-iommu.c_iommu_dummy.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarchalphakernelcore_titan.c_mk_tig_addr.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversbusmvebu-mbus.c_mv78xx0_mbus_win_cfg_offset.c,3776,3776,3776,3776,6256,6256,6256,6256,2336,2336,2336,2336,,,,,,,,,,,,
extr_linuxdriversinfinibandhwmlx5qp.c_to_ib_qp_state.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxkerneleventscore.c_group_can_go_on.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversvideofbdevps3fb.c_ps3fb_pan_display.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_tmuxscreen-redraw.c_screen_redraw_cell_border1.c,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
extr_linuxarchmipskernelcpu-probe.c_calculate_ftlb_probability.c,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,
extr_curldocsexamplesimap-multi.c_tvdiff.c,208000,208000,208000,208000,208000,208000,208000,208000,208000,208000,208000,208000,,,,,,,,,,,,
extr_linuxdriversisdnhardwareeiconcapidtmf.c_capidtmf_goertzel_result.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetethernetatherosatl1eatl1e_ethtool.c_atl1e_get_regs_len.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxscriptsdtcflattree.c_inbuf_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_obs-studiodepsjanssonsrcload.c_stream_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxnetllcllc_c_ac.c_llc_circular_between.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_linuxdriversmediausbs2255s2255drv.c_norm_minw.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediaplatformexynos-gscgsc-core.c_gsc_get_prescaler_shfactor.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversscsiqedfdrv_scsi_fw_funcs.c_scsi_is_slow_sgl.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_darwin-xnubsdkernkern_proc.c_IS_64BIT_PROCESS.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxsoundfirewiredigi00xamdtp-dot.c_dot_scrt.c,0,0,0,0,0,0,0,0,239,239,239,239,,,,,,,,,,,,
extr_linuxdriversptpptp_clock.c_ptp_clock_index.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriversstaginggasketgasket_page_table.c_gasket_extended_lvl1_page_idx.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_reactosdll3rdpartylibxslttransform.c_xsltSetXIncludeDefault.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_BGAQRCode-Androidzbarsrcmainjnizbarqrcodeutil.c_qr_ilog.c,7,7,7,7,8,8,8,8,4,4,4,4,,,,,,,,,,,,
extr_labenginecodeclientcl_cgame.c_CL_SetUserCmdValue.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_FFmpeglibavcodecloco.c_loco_update_rice_param.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_HLSQ_CL_CONTROL_0_WGIDCONSTID.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversdmadma-jz4740.c_jz4740_dma_maxburst.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpuhost1xhwhw_host1x04_uclass.h_host1x_uclass_wait_syncpt_indx_f.c,1677721600,1677721600,1677721600,1677721600,,,,,167772160,167772160,167772160,167772160,,,,,,,,,,,,
extr_linuxtoolsperfbuiltin-script.c_mispred_str.c,c,c,c,c,c,c,c,c,c,c,c,c,,,,,,,,,,,,
extr_opensslcryptoasn1tasn_scn.c_ASN1_SCTX_get_app_data.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxsoundsoccodecsmax9860.c_max9860_precious.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetaquantiaatlanticaq_ring.h_aq_ring_avail_dx.c,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,
extr_linuxdriversmediapcimeyemeye.c_vidioc_g_input.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_HLSQ_CS_CONFIG_CONSTOBJECTOFFSET.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_nodemcu-firmwareappsqlite3sqlite3.c_vdbeSorterGetCompare.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_redisdepslinenoiselinenoise.c_linenoiseSetMultiLine.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversnetwirelessinteliwlegacy3945-mac.c_il3945_set_wep_dynamic_key_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetwirelessstcw1200queue.h_cw1200_queue_get_queue_id.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_emscriptensystemliblibcmuslsrcthreadpthread_attr_setscope.c_pthread_attr_setscope.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingrtl8188eucorertw_wlan_util.c_wifirate2_ratetbl_inx.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_darwin-xnubsdnetif_bridge.c_bridge_ioctl_sproto.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_obs-studiolibobsgraphicsgraphics.c_assign_sprite_rect.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_HLSQ_CONTROL_2_REG_SAMPLEMASK_REGID.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendss5h1420.c_s5h1420_get_tuner_i2c_adapter.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriversnetethernetinteligbvfnetdev.c_igbvf_range_to_itr.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingvt6656rf.c_vnt_rf_addpower.c,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,
extr_linuxarcharmmach-sunximc_smp.c_sunxi_mc_smp_cluster_is_down.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_radare2librasmarchtms320c55x_plushashtable.c_get_hashfunc_36.c,187,187,187,187,187,187,187,187,187,187,187,187,,,,,,,,,,,,
extr_os-tutorial23-fixeslibcmem.c_kmalloc.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Operand_uimm8_decode.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_masscansrcread-service-probes.c_is_hexchar.c,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactosmodulesrostestswinetestsmsvcrtmisc.c_almost_equal.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetnetronomenfpnfpcorenfp_mutex.c_nfp_mutex_unlocked.c,6553600,6553600,6553600,6553600,16711680,16711680,16711680,16711680,655360,655360,655360,655360,,,,,,,,,,,,
extr_linuxdriversnetethernetqlogicqedqed_debug.c_qed_calc_regdump_header.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_linuxdriversmediapcicx88cx88.h_norm_maxh.c,576,576,576,576,576,576,576,576,576,576,576,576,,,,,,,,,,,,
extr_php-srcextpcrepcre2libsljitsljitNativeTILEGX-encoder.c_create_SrcA_X0.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxsoundpcitridenttrident_main.c_snd_trident_spdif_stream_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_14nm_PHY_CMN_CLK_CFG0_DIV_CTRL_3_0.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_RB_BLEND_BLUE_SINT.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversnetethernetneterionvxgevxge-traffic.c_vxge_hw_device_set_intr_type.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstaginggreybuslight.c_get_channel_cdev.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxdriverspcihotplug..pci.h_pci_has_subordinate.c,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
extr_radare2librcoreanal_tp.c_cond_invert.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingrtl8188eucorertw_mlme_ext.c_OnAction_qos.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmedpedp.xml.h_EDP_MISC1_MISC0_MISC0.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_emscriptentestssqlitesqlite3.c_btreePagecount.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxsoundpciau88x0au88x0_pcm.c_snd_vortex_spdif_info.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingrtl8192ertllib_crypt_tkip.c_Mk16.c,25700,25700,25700,25700,65535,65535,65535,65535,2570,2570,2570,2570,,,,,,,,,,,,
extr_linuxdriversedaci5100_edac.c_i5100_mc_scrbdone.c,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,
extr_radare2librasmarchtms320c55x_plushashtable.c_get_hashfunc_14.c,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,
extr_linuxlibsha256.c_Maj.c,100,100,100,100,255,255,255,255,10,10,10,10,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_VPC_VARYING_INTERP_MODE_C0.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversbaseregmapregmap-ac97.c_regmap_ac97_default_volatile.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_FFmpeglibswscaleutils.c_handle_0alpha.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_darwin-xnubsdvfskpi_vfs.c_vfs_typenum.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxarchhexagonkerneldma.c_hexagon_mapping_error.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversstagingrtl8192ertl819x_HTProc.c_HTIOTActIsMgntUseCCK6M.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_reactoswin32ssprintingbasespoolsvrpcstubs.c__RpcPlayGdiScriptOnPrinterIC.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmudludl_modeset.c_udl_lfsr16.c,63385,63385,63385,63385,23914,23914,23914,23914,64679,64679,64679,64679,,,,,,,,,,,,
extr_linuxdriversvisorbusvisorchannel.c_visorchannel_set_clientpartition.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_darwin-xnubsdvfsvfs_bio.c_buf_blkno.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_openpilotphonelibsnanovgnanovg.c_nvg__maxf.c,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,16777216.000000,,,,,,,,,,,,
extr_linuxdriversnetethernetamdxgbexgbe-phy-v1.c_xgbe_phy_valid_speed.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxarcharmmach-omap1clock.c_calc_ext_dsor.c,96,96,96,96,96,96,96,96,96,96,96,96,,,,,,,,,,,,
extr_linuxdriversdmabcm2708-dmaengine.c_bcm_dmaman_remove.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_REG_A5XX_RB_MRT.c,58380,58380,58380,58380,59465,59465,59465,59465,57750,57750,57750,57750,,,,,,,,,,,,
extr_linuxdriversinfinibandswrxerxe_req.c_next_opcode_rc.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversgpudrmexynosexynos_drm_ipp.h_exynos_drm_ipp_get_caps_ioctl.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_FFmpeglibavcodecpsymodel.c_ff_psy_find_group.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_hashcatsrcmodulesmodule_13722.c_module_init.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriverspcmciapcmcia_resource.c_pcmcia_cleanup_irq.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_sub_Slot_xt_flix64_slot2_encode.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxarchpowerpcxmonnonstdio.c_xmon_set_pagination_lpp.c,,,,,,,,,,,,,,,,,,,,,,,,
extr_linuxdriversidesiimage.c_siimage_selreg.c,4195,4195,4195,4195,4350,4350,4350,4350,4105,4105,4105,4105,,,,,,,,,,,,
extr_kphp-kdbsearchsearch-x-data.c_get_word_frequency.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_emscriptensystemliblibcmuslsrcdirenttelldir.c_telldir.c,479,479,479,479,479,479,479,479,479,479,479,479,,,,,,,,,,,,
extr_linuxarcharmkvmcoproc.c_is_valid_cache.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
extr_linuxdriversmediadvb-frontendsas102_fe.c_as102_fe_read_ber.c,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
